Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Remaining_Balance,Is_Late,Days_Late
9586,5005,2022-04-24,1404.45,17121.91,0,0
9587,5297,2021-03-14,241.88,13040.94,0,0
9588,5620,2020-04-02,801.3,25821.36,0,0
9589,5855,2020-08-17,607.52,5242.23,1,51
9590,5360,2023-12-15,1064.6,28666.5,0,0
9591,5117,2023-11-19,1291.52,39223.68,0,0
9592,5357,2021-11-19,668.49,32182.35,0,0
9593,5957,2022-03-15,754.97,34400.67,0,0
9594,5843,2020-01-07,1476.49,14385.47,1,28
9595,5439,2022-07-13,1219.09,12995.46,0,0
9596,5331,2022-02-12,1366.37,20681.93,1,31
9597,5525,2022-04-25,770.39,1829.06,0,0
9598,5654,2022-11-10,504.3,37814.33,0,0
9599,5188,2024-11-13,735.42,5751.41,0,0
9600,5968,2023-08-05,1130.92,36120.52,0,0
9601,5281,2023-08-26,342.26,3343.29,0,0
9602,5511,2021-02-20,551.61,32905.0,0,0
9603,5466,2022-07-15,260.63,6078.5,0,0
9604,5115,2020-11-04,762.05,1525.26,0,0
9605,5940,2021-11-17,1275.68,28779.58,0,0
9606,5236,2021-03-23,232.06,11210.61,0,0
9607,5338,2024-08-30,1077.92,28579.85,0,0
9608,5522,2023-04-19,1412.24,22203.41,0,0
9609,5199,2024-10-11,508.01,4352.3,0,0
9610,5764,2020-01-18,1101.73,37285.2,0,0
9611,5050,2022-01-28,1467.63,18092.57,1,14
9612,5940,2023-06-24,1450.96,29377.89,1,12
9613,5142,2024-10-13,505.41,20040.82,0,0
9614,5783,2023-10-17,330.43,24174.46,0,0
9615,5528,2021-01-23,392.77,12110.94,0,0
9616,5514,2020-05-15,1112.65,8014.41,0,0
9617,5670,2022-06-14,1143.49,21702.81,1,41
9618,5030,2021-08-22,1076.51,17608.76,1,37
9619,5082,2021-07-25,636.9,15604.53,1,10
9620,5031,2020-10-26,420.71,26902.69,0,0
9621,5748,2022-10-19,954.99,27620.27,1,41
9622,5333,2024-03-25,828.78,1836.8,0,0
9623,5660,2023-12-12,1147.48,13549.78,1,10
9624,5177,2022-05-31,773.77,16470.58,0,0
9625,5370,2021-01-05,640.23,3875.69,0,0
9626,5547,2020-07-12,581.52,9436.03,0,0
9627,5535,2023-10-27,474.91,2065.67,0,0
9628,5106,2021-02-09,545.47,39849.68,0,0
9629,5097,2021-10-16,323.28,29462.29,1,10
9630,5230,2023-08-17,650.91,3498.01,0,0
9631,5227,2024-04-25,247.54,809.98,0,0
9632,5371,2024-09-24,442.34,28771.51,0,0
9633,5100,2024-05-13,1170.8,17567.69,0,0
9634,5445,2024-07-10,623.11,31471.87,1,22
9635,5468,2021-03-05,1068.71,36939.04,0,0
9636,5055,2024-01-13,1131.95,23972.02,0,0
9637,5195,2024-05-02,955.54,7484.34,1,41
9638,5520,2021-05-12,1446.31,31287.76,1,23
9639,5424,2024-02-10,227.87,38232.47,0,0
9640,5315,2024-12-21,1160.25,23209.25,0,0
9641,5128,2024-10-31,1446.42,27279.9,0,0
9642,5032,2021-01-18,1320.95,13498.99,0,0
9643,5093,2024-11-27,418.26,15261.11,0,0
9644,5519,2023-12-27,624.87,29386.18,1,57
9645,5258,2021-01-12,424.19,37110.84,0,0
9646,5853,2020-07-18,981.7,25159.54,0,0
9647,5902,2022-04-01,1125.84,31593.92,0,0
9648,5220,2023-12-11,612.2,6865.4,0,0
9649,5752,2023-11-18,901.36,8478.36,1,44
9650,5106,2022-02-26,1098.2,21281.39,0,0
9651,5548,2022-04-24,747.74,7062.17,0,0
9652,5416,2024-10-18,1310.22,25399.8,0,0
9653,5557,2024-11-05,1203.01,11666.13,0,0
9654,5810,2023-05-27,284.07,31661.3,1,40
9655,5309,2023-07-01,1007.46,32324.41,0,0
9656,5366,2024-02-16,505.92,18551.5,0,0
9657,5521,2024-07-28,924.77,7232.43,0,0
9658,5459,2022-07-15,1443.95,25871.0,0,0
9659,5599,2024-02-12,1342.78,39711.48,0,0
9660,5370,2020-10-24,725.87,24903.64,0,0
9661,5331,2023-11-09,578.97,1430.99,1,46
9662,5689,2022-10-09,504.73,691.76,0,0
9663,5642,2021-11-30,892.27,12814.48,0,0
9664,5707,2023-09-26,348.52,7831.35,1,28
9665,5011,2021-04-25,914.06,32522.05,1,56
9666,5818,2022-01-18,201.73,33792.23,1,20
9667,5507,2022-09-22,621.0,10344.75,1,6
9668,5419,2022-08-27,485.91,13025.79,0,0
9669,5122,2020-01-25,1462.58,9449.88,0,0
9670,5911,2021-05-24,1145.42,36335.3,0,0
9671,5235,2024-02-28,654.55,20105.97,0,0
9672,5331,2023-08-30,320.7,26245.48,1,23
9673,5543,2023-03-07,871.84,16619.28,0,0
9674,5348,2022-02-09,477.48,25240.57,0,0
9675,5958,2021-11-02,897.36,15434.22,1,22
9676,5412,2020-06-22,1285.97,13587.14,0,0
9677,5224,2024-03-31,1000.53,25379.2,0,0
9678,5153,2021-08-06,1023.92,23642.48,0,0
9679,5212,2023-01-04,903.34,11741.12,0,0
9680,5092,2023-02-15,1405.45,5973.94,0,0
9681,5921,2024-06-15,1411.47,14743.07,1,34
9682,5331,2021-12-18,866.54,16607.91,0,0
9683,5467,2022-10-05,597.49,25147.37,1,22
9684,5860,2021-02-22,797.46,36581.15,0,0
9685,5641,2020-07-01,442.53,1447.39,0,0
9686,5955,2022-11-02,1027.25,9746.44,0,0
9687,5709,2022-09-08,850.12,7748.64,0,0
9688,5970,2024-05-28,334.29,20091.78,1,50
9689,5554,2021-11-20,456.94,17188.03,0,0
9690,5878,2020-03-31,823.52,29161.5,1,22
9691,5930,2024-12-25,1353.87,9696.64,1,46
9692,5228,2024-10-20,936.31,23779.93,1,9
9693,5194,2020-07-06,1086.0,35354.29,0,0
9694,5530,2021-08-14,640.74,36427.11,1,50
9695,5845,2022-11-06,942.83,38351.38,0,0
9696,5243,2021-04-30,781.59,30930.45,0,0
9697,5389,2023-11-01,1056.87,36239.52,0,0
9698,5276,2022-02-13,265.75,9381.23,1,47
9699,5450,2021-05-30,841.29,7903.24,0,0
9700,5639,2021-12-17,584.79,259.52,0,0
9701,5587,2024-07-30,624.04,28273.77,0,0
9702,5574,2021-09-10,1449.19,37498.69,0,0
9703,5478,2020-09-25,437.5,7477.41,0,0
9704,5480,2022-08-18,604.62,25477.74,1,12
9705,5288,2020-09-29,862.86,29858.39,0,0
9706,5698,2020-06-22,1321.94,37104.57,1,14
9707,5690,2023-07-11,741.67,25874.41,0,0
9708,5678,2021-06-23,1167.02,38811.75,1,26
9709,5695,2024-03-21,1313.29,13786.93,0,0
9710,5540,2022-02-04,603.02,13997.14,0,0
9711,5330,2020-05-13,710.58,21720.5,0,0
9712,5470,2023-11-02,663.52,15340.08,0,0
9713,5759,2024-04-16,1282.71,57.03,1,20
9714,5849,2021-07-22,257.65,29270.88,0,0
9715,5534,2023-01-13,600.95,30068.68,1,12
9716,5939,2024-08-14,1083.23,29878.98,0,0
9717,5467,2023-01-08,935.08,13800.83,0,0
9718,5977,2020-07-23,767.18,20891.58,0,0
9719,5984,2024-01-05,901.93,14398.94,0,0
9720,5420,2021-07-06,456.86,641.46,0,0
9721,5608,2023-04-15,759.93,22497.96,0,0
9722,5122,2021-10-16,852.21,4950.43,1,36
9723,5762,2024-06-10,1371.55,3201.65,0,0
9724,5891,2023-04-20,539.09,30219.96,0,0
9725,5308,2020-04-03,1328.18,380.25,0,0
9726,5932,2024-12-16,1037.51,38360.34,0,0
9727,5924,2021-10-17,226.44,20610.21,1,59
9728,5334,2023-11-26,1142.02,39320.66,1,41
9729,5954,2023-08-09,246.22,2319.9,0,0
9730,5420,2020-08-30,1496.6,23341.18,1,2
9731,5326,2020-11-26,1334.43,13973.08,0,0
9732,5649,2020-03-09,586.55,33739.3,0,0
9733,5789,2023-09-28,534.63,14448.91,0,0
9734,5832,2023-03-03,695.87,10419.5,1,31
9735,5844,2024-10-14,663.02,34302.13,0,0
9736,5573,2024-10-23,684.04,14986.12,0,0
9737,5250,2022-01-15,613.76,673.33,0,0
9738,5990,2020-06-27,1007.47,15611.56,0,0
9739,5095,2024-08-23,413.54,26180.89,1,6
9740,5296,2020-08-30,1299.78,10174.38,0,0
9741,5184,2024-09-20,1256.12,17279.5,0,0
9742,5260,2024-05-09,819.43,2268.61,0,0
9743,5799,2022-05-10,1308.55,23523.71,0,0
9744,5667,2024-03-26,521.29,30251.8,0,0
9745,5186,2022-08-02,222.84,16532.5,0,0
9746,5409,2024-07-16,1004.97,16809.31,0,0
9747,5069,2020-02-19,795.28,3531.3,0,0
9748,5838,2021-10-27,937.31,8077.63,0,0
9749,5773,2023-02-14,1369.14,6187.01,0,0
9750,5627,2024-06-29,1460.9,19267.51,0,0
9751,5859,2024-04-14,1024.79,21170.22,0,0
9752,5008,2023-09-05,1193.27,37957.61,0,0
9753,5265,2022-05-05,308.95,2929.26,0,0
9754,5783,2022-06-13,408.93,23994.72,0,0
9755,5484,2023-06-06,1153.17,21059.94,1,54
9756,5761,2020-02-14,760.78,20649.32,0,0
9757,5617,2021-12-10,779.75,34926.37,1,50
9758,5775,2023-07-21,601.19,8221.54,1,8
9759,5736,2023-08-31,989.56,1630.93,0,0
9760,5840,2024-09-10,440.71,26890.86,0,0
9761,5371,2024-05-03,1014.99,13806.3,0,0
9762,5783,2021-05-08,425.94,703.6,0,0
9763,5677,2021-10-02,282.97,10054.96,1,57
9764,5083,2022-02-10,629.46,12373.07,0,0
9765,5807,2020-09-19,500.48,24673.54,0,0
9766,5646,2024-03-25,1355.69,6903.43,0,0
9767,5211,2022-03-09,271.44,16522.17,1,43
9768,5313,2020-04-14,429.6,19299.02,0,0
9769,5604,2023-02-03,913.34,18369.5,0,0
9770,5337,2024-09-20,825.39,38957.63,0,0
9771,5490,2020-01-08,259.61,1820.17,0,0
9772,5403,2022-07-08,209.43,38038.73,0,0
9773,5639,2020-02-20,1484.49,23277.49,0,0
9774,5191,2024-10-20,1056.49,31829.11,0,0
9775,5671,2021-08-04,675.03,17215.7,0,0
9776,5843,2020-06-27,811.56,18153.52,0,0
9777,5335,2022-06-11,546.52,35173.06,0,0
9778,5522,2023-10-02,648.34,35837.38,0,0
9779,5619,2021-01-09,1043.76,9547.56,0,0
9780,5087,2020-10-24,1347.66,7969.68,0,0
9781,5579,2023-01-13,439.37,19849.41,0,0
9782,5062,2024-07-24,1292.47,36011.08,0,0
9783,5387,2022-04-11,358.02,12894.2,0,0
9784,5146,2024-12-22,479.49,26080.58,0,0
9785,5153,2023-08-29,248.33,28326.07,0,0
9786,5619,2024-07-21,383.06,31146.99,0,0
9787,5660,2020-02-11,1392.49,22556.98,0,0
9788,5698,2022-02-07,797.27,16098.21,0,0
9789,5349,2022-01-17,300.97,38680.64,0,0
9790,5854,2024-03-26,1447.64,24453.23,1,12
9791,5178,2020-06-11,1342.69,29142.61,0,0
9792,5889,2023-05-12,1181.09,13799.31,0,0
9793,5847,2023-08-24,1413.51,26797.97,1,39
9794,5487,2021-12-25,486.17,10311.91,0,0
9795,5778,2024-09-03,1287.28,9803.88,1,6
9796,5661,2021-03-26,1096.99,28588.89,0,0
9797,5247,2024-02-14,1330.69,20855.79,0,0
9798,5254,2024-10-10,1235.99,27331.06,0,0
9799,5500,2021-02-28,650.44,10777.54,0,0
9800,5541,2023-07-08,1206.72,23948.93,0,0
9801,5352,2022-06-29,541.19,17757.35,0,0
9802,5512,2024-02-02,627.17,23878.41,0,0
9803,5778,2022-03-13,340.28,11635.19,1,24
9804,5013,2020-01-18,1415.6,28618.04,0,0
9805,5559,2020-12-23,578.3,32237.17,0,0
9806,5151,2021-12-26,876.81,10396.66,0,0
9807,5050,2023-06-26,708.73,12024.82,0,0
9808,5215,2023-08-12,1447.91,26446.17,0,0
9809,5991,2023-02-19,635.56,27823.41,0,0
9810,5644,2020-07-29,1212.11,28163.99,0,0
9811,5372,2021-01-17,1312.04,27307.94,0,0
9812,5113,2022-06-30,766.29,15712.31,1,2
9813,5252,2022-08-23,691.62,15794.15,0,0
9814,5963,2022-08-26,1172.07,10192.7,0,0
9815,5341,2023-07-30,1386.76,6273.35,0,0
9816,5053,2021-01-22,1181.41,27703.1,0,0
9817,5130,2023-12-09,495.26,3727.55,0,0
9818,5836,2023-05-23,1354.8,37511.69,0,0
9819,5193,2023-06-16,703.86,33067.45,1,1
9820,5591,2020-03-10,949.1,34300.23,0,0
9821,5057,2023-05-11,1280.87,36266.75,0,0
9822,5097,2023-01-17,444.91,16344.2,0,0
9823,5198,2022-02-06,1219.86,33868.03,0,0
9824,5647,2024-11-10,975.01,6322.45,0,0
9825,5147,2024-06-28,1361.34,865.67,0,0
9826,5684,2020-01-31,423.56,31395.66,0,0
9827,5575,2023-11-22,746.89,2991.87,0,0
9828,5577,2021-03-05,1282.7,39540.99,0,0
9829,5295,2023-06-05,225.0,26991.86,0,0
9830,5723,2020-01-30,345.86,30137.99,0,0
9831,5621,2022-08-03,1487.73,9832.15,0,0
9832,5794,2020-10-05,564.51,26954.62,0,0
9833,5684,2020-12-22,1468.21,1728.8,0,0
9834,5012,2022-12-28,437.29,33513.03,0,0
9835,5918,2021-04-07,669.42,6784.96,0,0
9836,5333,2023-12-16,1178.73,27894.32,0,0
9837,5220,2023-01-11,1055.11,8979.22,1,35
9838,5398,2023-05-28,955.46,2738.13,0,0
9839,5342,2021-09-29,888.87,19259.75,1,47
9840,5798,2022-02-25,1296.47,6771.45,0,0
9841,5512,2023-08-11,505.43,29177.76,0,0
9842,5172,2022-08-03,775.21,9502.63,0,0
9843,5468,2022-01-15,402.09,13698.9,0,0
9844,5748,2022-08-15,974.72,22697.57,1,44
9845,5987,2024-01-16,525.71,11398.73,0,0
9846,5166,2020-07-04,633.99,15119.52,0,0
9847,5699,2020-10-04,812.63,32624.87,0,0
9848,5170,2023-05-12,234.8,7168.39,0,0
9849,5564,2021-01-09,319.52,3288.06,0,0
9850,5512,2022-12-22,1091.71,13134.31,0,0
9851,5831,2021-01-21,757.66,16975.07,0,0
9852,5189,2023-01-26,1324.23,21706.37,1,11
9853,5120,2024-08-29,1103.07,14896.95,0,0
9854,5105,2021-11-19,210.53,31596.47,0,0
9855,5674,2023-12-15,1001.73,1572.78,0,0
9856,5807,2021-02-11,321.84,17270.7,1,10
9857,5041,2022-01-23,1215.21,15290.24,0,0
9858,5889,2022-05-25,1488.96,25903.14,0,0
9859,5876,2024-12-11,890.56,38651.05,1,18
9860,5677,2024-07-25,1087.61,20415.02,0,0
9861,5321,2020-03-25,508.51,39475.07,0,0
9862,5886,2023-07-29,768.88,12089.98,0,0
9863,5335,2022-02-12,1312.92,1234.73,1,22
9864,5160,2020-12-15,417.65,6626.53,1,43
9865,5264,2020-11-17,545.2,15805.0,1,55
9866,5865,2021-04-11,779.06,12653.36,0,0
9867,5530,2021-06-29,1125.92,3882.17,0,0
9868,5685,2023-11-30,688.65,17306.4,0,0
9869,5477,2021-12-20,1406.05,13524.63,1,60
9870,5352,2020-10-02,322.79,4904.77,1,51
9871,5545,2021-11-14,682.05,11844.69,0,0
9872,5773,2022-06-02,1121.64,35457.44,0,0
9873,5210,2023-03-20,493.78,12081.95,0,0
9874,5496,2021-02-28,1053.34,28558.22,0,0
9875,5895,2022-05-29,413.48,24481.88,0,0
9876,5842,2021-01-05,272.77,17087.25,0,0
9877,5382,2021-01-06,357.32,9561.03,0,0
9878,5676,2023-07-05,1408.98,14760.59,0,0
9879,5481,2020-04-21,917.28,23684.29,1,50
9880,5919,2021-02-08,1235.25,14030.13,1,17
9881,5936,2023-06-24,632.45,8595.86,1,35
9882,5005,2022-07-11,970.46,4658.51,0,0
9883,5034,2020-11-19,843.44,35190.68,0,0
9884,5792,2022-01-14,1429.46,17612.52,0,0
9885,5145,2023-06-27,1171.85,25008.33,1,54
9886,5351,2022-04-08,1149.71,19616.41,0,0
9887,5583,2022-11-02,260.26,34902.66,0,0
9888,5465,2021-10-09,914.57,21877.39,0,0
9889,5348,2021-11-24,807.09,19231.26,1,18
9890,5742,2021-10-18,1406.19,36984.04,0,0
9891,5125,2022-02-12,534.54,28787.58,0,0
9892,5790,2021-11-28,550.78,4462.0,0,0
9893,5271,2020-01-20,734.75,7108.18,1,2
9894,5357,2020-09-09,516.38,31484.91,0,0
9895,5527,2022-12-29,367.94,33434.05,0,0
9896,5754,2022-07-15,1314.64,21807.63,0,0
9897,5498,2024-08-18,925.76,22178.21,0,0
9898,5153,2021-11-09,1319.77,25277.32,0,0
9899,5053,2024-10-02,1280.48,17564.63,0,0
9900,5149,2023-11-29,566.66,27207.96,0,0
9901,5503,2022-09-15,912.06,4339.25,1,2
9902,5870,2024-09-26,308.18,38451.17,0,0
9903,5450,2022-06-21,1389.83,30006.19,0,0
9904,5219,2024-05-18,725.54,25246.97,0,0
9905,5625,2023-07-19,711.78,12652.88,0,0
9906,5800,2024-10-21,593.58,6438.22,1,13
9907,5277,2020-07-16,798.86,16373.72,0,0
9908,5452,2024-12-21,527.29,26463.07,0,0
9909,5428,2020-05-19,687.31,25348.39,0,0
9910,5083,2023-04-24,1239.93,15305.65,0,0
9911,5962,2020-02-14,1284.53,24531.46,0,0
9912,5218,2024-03-29,595.44,32549.93,0,0
9913,5738,2021-02-09,809.72,1051.39,1,6
9914,5782,2020-03-16,1335.97,18024.84,0,0
9915,5527,2020-12-18,268.48,30342.21,0,0
9916,5404,2022-07-30,1355.89,21845.78,0,0
9917,5290,2020-11-20,484.94,26059.04,1,23
9918,5420,2023-02-16,1082.1,20667.06,0,0
9919,5339,2021-06-07,957.32,39674.98,0,0
9920,5777,2023-01-12,918.82,2184.86,0,0
9921,5711,2021-06-01,1317.17,19641.79,1,46
9922,5670,2022-03-09,332.04,3656.66,0,0
9923,5845,2023-01-14,651.14,6391.42,0,0
9924,5987,2023-12-19,899.73,15321.53,0,0
9925,5959,2022-10-29,1254.68,6221.6,1,43
9926,5419,2021-01-23,481.38,38547.49,0,0
9927,5909,2020-01-25,1243.81,37871.59,1,52
9928,5207,2021-06-06,719.53,13444.39,0,0
9929,5686,2022-04-02,445.59,25589.91,0,0
9930,5696,2023-01-13,1186.68,21350.13,0,0
9931,5265,2023-08-27,318.17,32623.48,0,0
9932,5983,2024-02-23,869.2,25097.82,0,0
9933,5758,2024-12-10,283.04,10.1,0,0
9934,5036,2024-06-01,663.34,30526.98,0,0
9935,5373,2021-07-13,981.4,29873.92,0,0
9936,5488,2020-08-03,922.95,20388.91,0,0
9937,5259,2020-09-12,726.05,36116.76,0,0
9938,5994,2024-04-09,757.76,36337.85,1,18
9939,5531,2020-08-12,494.8,20956.47,0,0
9940,5924,2022-05-12,792.65,24319.53,0,0
9941,5023,2024-08-26,1439.23,39860.88,0,0
9942,5104,2020-04-12,1305.59,11952.81,0,0
9943,5241,2020-07-16,388.8,12984.69,0,0
9944,5903,2021-01-03,238.72,7310.96,1,9
9945,5873,2023-06-24,1413.58,35834.68,1,20
9946,5716,2021-06-26,884.77,29779.54,0,0
9947,5253,2023-12-24,899.19,4225.71,0,0
9948,5142,2020-06-13,1214.93,39270.69,0,0
9949,5814,2023-04-08,609.1,29238.47,0,0
9950,5655,2023-12-08,826.48,34020.88,0,0
9951,5451,2020-10-10,1459.26,1926.03,0,0
9952,5783,2022-05-29,1073.79,20198.44,0,0
9953,5307,2020-12-26,399.87,27943.93,0,0
9954,5984,2021-11-11,373.19,21717.86,0,0
9955,5500,2021-02-08,465.54,26665.9,0,0
9956,5622,2021-12-28,1196.73,32714.96,0,0
9957,5008,2022-05-19,583.99,14973.48,0,0
9958,5069,2021-04-26,227.81,33946.75,0,0
9959,5702,2022-10-10,1427.43,6516.64,1,0
9960,5691,2022-01-21,420.63,10835.44,1,26
9961,5575,2020-03-24,212.43,1733.82,0,0
9962,5068,2024-01-30,508.27,14577.07,0,0
9963,5718,2023-03-11,505.54,15196.38,0,0
9964,5912,2023-07-16,748.61,32210.82,0,0
9965,5980,2022-01-14,1396.51,26125.23,0,0
9966,5408,2020-07-06,1342.94,17468.9,0,0
9967,5518,2022-10-01,793.96,26084.56,0,0
9968,5119,2021-04-15,734.17,2111.33,0,0
9969,5825,2022-10-18,921.51,7210.86,1,42
9970,5031,2024-01-13,516.49,25077.91,0,0
9971,5518,2021-06-17,267.84,25654.67,0,0
9972,5483,2020-04-13,1420.99,30965.39,0,0
9973,5207,2020-12-11,442.71,16119.99,0,0
9974,5669,2020-01-12,457.92,28902.16,0,0
9975,5579,2020-03-27,814.2,27359.21,0,0
9976,5971,2020-09-18,839.1,38535.74,0,0
9977,5387,2022-02-20,223.96,8605.21,1,49
9978,5412,2023-02-28,392.34,22067.18,0,0
9979,5842,2020-11-04,691.6,24070.58,1,11
9980,5370,2021-07-06,1088.85,39945.92,0,0
9981,5353,2023-12-06,496.94,8047.37,0,0
9982,5944,2020-02-10,749.92,20928.72,0,0
9983,5336,2020-02-25,924.55,13847.41,0,0
9984,5891,2022-02-10,1355.17,21035.72,0,0
9985,5906,2022-05-24,623.89,9285.14,0,0
9986,5289,2024-04-13,373.63,1904.5,0,0
9987,5996,2022-10-27,836.05,22902.62,0,0
9988,5963,2024-10-05,1170.74,13434.17,0,0
9989,5965,2024-03-20,342.82,7277.66,0,0
9990,5140,2023-09-27,752.09,12957.42,0,0
9991,5953,2020-06-29,223.12,1971.21,0,0
9992,5300,2021-04-27,243.63,38017.69,0,0
9993,5013,2024-10-27,827.84,23245.92,0,0
9994,5664,2021-03-14,587.66,32590.75,0,0
9995,5428,2022-08-01,1298.64,16924.73,0,0
9996,5825,2024-06-12,982.8,36132.59,1,18
9997,5864,2024-12-16,790.11,19332.73,0,0
9998,5400,2024-01-31,730.32,22957.81,0,0
9999,5992,2022-08-19,846.42,19671.76,0,0
10000,5109,2023-02-23,252.57,29331.13,0,0
10001,5485,2020-07-06,1360.63,22666.24,0,0
10002,5888,2020-11-28,1497.79,10863.96,0,0
10003,5356,2021-08-13,435.93,5821.58,0,0
10004,5149,2022-08-15,356.5,24244.98,0,0
10005,5879,2021-06-05,386.65,19567.2,1,6
10006,5716,2024-05-11,1059.34,3839.03,0,0
10007,5307,2021-12-13,1059.87,15824.7,0,0
10008,5533,2021-12-08,1302.3,20591.06,0,0
10009,5060,2024-04-20,1177.37,33075.73,0,0
10010,5435,2024-05-19,784.6,3044.04,0,0
10011,5021,2024-05-24,996.71,13939.81,0,0
10012,5875,2024-10-26,1094.77,32906.24,0,0
10013,5382,2023-08-19,866.56,25936.96,0,0
10014,5245,2023-03-05,818.35,11598.33,1,40
10015,5902,2023-12-20,1038.63,33813.4,0,0
10016,5073,2020-01-11,924.72,19731.74,0,0
10017,5449,2022-05-20,1037.12,19934.08,0,0
10018,5076,2020-05-17,996.71,39063.49,1,56
10019,5698,2022-03-21,1134.96,37884.66,0,0
10020,5590,2024-02-01,1035.64,14341.31,1,50
10021,5390,2021-05-18,875.67,5623.17,0,0
10022,5577,2021-08-07,1086.34,13026.67,0,0
10023,5342,2022-05-09,784.33,1219.33,0,0
10024,5290,2023-10-17,514.17,830.72,0,0
10025,5568,2020-07-04,201.84,15820.89,0,0
10026,5331,2023-03-16,927.95,37640.79,0,0
10027,5259,2024-09-25,967.85,34854.29,0,0
10028,5426,2023-10-03,1463.66,20457.71,0,0
10029,5702,2022-05-12,669.92,22609.06,0,0
10030,5006,2021-03-07,712.37,237.34,1,23
10031,5006,2021-02-07,462.34,8620.05,1,24
10032,5191,2024-11-04,291.69,990.97,0,0
10033,5148,2022-03-05,1204.65,30181.58,1,17
10034,5405,2023-12-24,524.59,5825.83,0,0
10035,5258,2023-06-03,991.58,34761.88,0,0
10036,5730,2021-12-28,1094.1,25732.97,0,0
10037,5479,2024-01-14,812.61,9176.75,0,0
10038,5090,2024-10-17,1339.26,6308.81,0,0
10039,5824,2024-06-03,776.93,25104.99,0,0
10040,5864,2021-06-22,570.38,36033.48,0,0
10041,5010,2021-09-26,1364.82,28734.41,0,0
10042,5087,2022-03-28,1320.03,13941.87,1,45
10043,5762,2023-04-23,413.25,23495.34,1,29
10044,5838,2022-08-11,233.75,12430.47,0,0
10045,5151,2020-12-01,316.98,39965.98,0,0
10046,5988,2021-10-25,572.51,29953.57,0,0
10047,5625,2024-04-14,1463.94,24575.27,0,0
10048,5030,2024-10-29,926.07,16930.37,0,0
10049,5128,2023-02-28,685.24,24726.09,0,0
10050,5078,2022-08-19,1355.33,13664.64,0,0
10051,5421,2021-07-27,789.08,1154.59,0,0
10052,5055,2020-05-04,609.81,15803.54,1,25
10053,5480,2021-04-27,1423.59,37219.23,1,57
10054,5305,2021-08-16,1304.37,25052.04,0,0
10055,5546,2024-02-27,1296.77,3358.23,0,0
10056,5105,2023-10-07,865.97,35399.74,1,56
10057,5172,2021-12-01,1226.27,10754.99,0,0
10058,5499,2022-03-24,433.16,9750.78,0,0
10059,5022,2021-03-16,945.19,11883.64,0,0
10060,5287,2024-11-01,1479.0,23088.09,0,0
10061,5391,2020-01-12,578.25,21787.52,1,16
10062,5617,2023-07-04,1232.66,19656.55,0,0
10063,5149,2020-08-27,837.62,28701.47,0,0
10064,5272,2021-01-08,251.75,12661.51,0,0
10065,5788,2020-11-23,1191.93,31282.58,0,0
10066,5299,2021-04-01,419.14,7012.87,0,0
10067,5172,2021-02-24,1020.92,31304.83,0,0
10068,5047,2023-05-15,311.36,26552.4,0,0
10069,5626,2020-07-13,1430.93,27328.33,0,0
10070,5787,2021-09-17,579.24,19262.14,0,0
10071,5816,2024-11-08,494.4,26680.06,0,0
10072,5992,2021-05-31,367.88,3191.88,0,0
10073,5207,2020-01-28,1429.8,34062.04,0,0
10074,5453,2024-04-07,1125.47,2221.89,0,0
10075,5395,2022-05-19,1164.16,5949.66,0,0
10076,5975,2021-01-26,849.23,23071.59,0,0
10077,5925,2024-07-21,817.15,29576.46,1,23
10078,5754,2022-12-08,343.03,3050.06,0,0
10079,5301,2020-10-19,927.79,36830.59,0,0
10080,5708,2022-01-11,520.99,38944.31,0,0
10081,5676,2023-04-24,1470.29,24238.01,0,0
10082,5176,2022-10-26,1235.56,19249.74,0,0
10083,5855,2020-12-04,736.89,29655.8,0,0
10084,5783,2022-02-17,396.74,13134.29,0,0
10085,5110,2021-11-09,1220.93,19730.58,0,0
10086,5684,2023-10-10,358.67,36646.04,0,0
10087,5963,2020-11-03,446.13,38226.22,0,0
10088,5864,2024-01-13,474.98,37082.76,0,0
10089,5202,2022-12-10,923.96,10497.92,0,0
10090,5168,2022-07-10,1223.17,9298.76,1,26
10091,5614,2024-03-15,608.61,11906.58,1,21
10092,5086,2020-11-02,310.07,17652.44,0,0
10093,5654,2021-06-06,803.9,12566.7,0,0
10094,5959,2023-11-18,1172.54,14968.51,0,0
10095,5849,2020-02-26,488.16,24825.48,0,0
10096,5725,2020-03-15,485.9,30501.03,0,0
10097,5051,2020-02-05,1431.4,29422.33,0,0
10098,5112,2022-08-06,1440.4,32576.94,0,0
10099,5463,2023-11-12,1487.61,1287.38,0,0
10100,5442,2024-08-27,1249.96,1909.35,0,0
10101,5271,2023-01-10,444.64,31575.32,0,0
10102,5577,2022-03-09,475.58,21323.15,0,0
10103,5344,2024-09-16,642.29,23125.63,0,0
10104,5183,2021-05-04,613.57,2103.47,0,0
10105,5503,2023-05-16,1443.49,10212.55,0,0
10106,5844,2024-02-21,1225.8,25534.17,0,0
10107,5010,2023-12-30,1141.21,34367.28,0,0
10108,5494,2024-09-24,441.75,36679.34,0,0
10109,5234,2020-07-05,1382.38,20016.78,0,0
10110,5298,2024-11-14,1276.23,21818.97,0,0
10111,5244,2024-10-21,412.73,33321.99,0,0
10112,5509,2021-11-20,1332.52,21504.98,0,0
10113,5351,2024-01-25,553.92,20674.34,0,0
10114,5267,2024-09-20,305.13,36203.36,0,0
