Loan_ID,Customer_ID,Loan_Amount,Loan_Term_Months,Interest_Rate,Loan_Purpose,Application_Date,Approval_Status,Default_Status,Monthly_Income,Credit_Score,Employment_Length,Marital_Status,Age,Region,Gender
5753,1273,38776,24,9.36,Home,2023-10-29,Approved,Paid,4741.416666666667,772,3,Divorced,24,Central,Female
5754,1043,8783,12,12.47,Education,2021-10-24,Approved,Paid,8617.083333333334,394,19,Single,31,Central,Female
5755,1377,9298,24,11.69,Home,2022-10-08,Approved,Paid,4981.083333333333,641,11,Single,10,Central,Female
5756,1041,9668,36,11.67,Car,2024-11-16,Approved,Paid,6759.583333333333,588,16,Divorced,16,Central,Male
5757,1170,25671,36,6.39,Business,2024-05-30,Approved,Paid,11271.0,735,6,Married,12,South,Female
5758,1434,39820,48,10.51,Car,2023-07-17,Approved,Defaulted,10447.333333333334,643,3,Divorced,26,East,Female
5759,1212,39484,12,10.88,Car,2020-07-12,Approved,Paid,3931.0833333333335,787,19,Divorced,17,Central,Male
5760,1493,38078,36,14.54,Home,2022-09-11,Approved,Paid,9486.583333333334,832,6,Divorced,34,Central,Male
5761,1168,25922,36,15.92,Education,2020-04-25,Approved,Paid,4829.583333333333,665,8,Divorced,44,Central,Male
5762,1039,39028,24,12.08,Personal,2023-09-16,Approved,Paid,7084.25,836,13,Married,33,North,Male
5763,1369,25316,48,6.13,Home,2024-04-16,Approved,Defaulted,4304.5,612,12,Married,17,West,Male
5764,1245,16460,48,8.08,Personal,2021-08-06,Approved,Paid,5925.083333333333,387,10,Single,22,East,Male
5765,1151,21968,48,7.14,Car,2020-04-10,Rejected,,8414.083333333334,715,3,Single,33,West,Male
5766,1111,35266,48,6.62,Personal,2022-09-14,Approved,Paid,8579.083333333334,722,4,Divorced,32,West,Female
5767,1480,35209,48,9.76,Education,2020-11-14,Approved,Paid,5967.25,582,1,Single,42,West,Female
5768,1436,29000,24,7.98,Home,2023-03-26,Approved,Paid,6594.25,542,13,Married,11,South,Female
5769,1047,19011,48,7.84,Education,2020-11-08,Approved,Paid,10720.916666666666,680,4,Single,27,South,Female
5770,1063,7866,24,5.71,Education,2021-03-29,Approved,Paid,6685.0,689,11,Single,9,South,Male
5771,1225,10898,24,5.23,Home,2024-06-03,Approved,Paid,2682.5,829,19,Single,31,South,Female
5772,1366,23395,12,6.34,Education,2022-10-08,Approved,Defaulted,4363.666666666667,655,11,Divorced,30,South,Male
5773,1069,44019,48,7.24,Business,2023-09-28,Approved,Paid,3932.5,586,12,Single,27,West,Female
5774,1299,42707,48,10.6,Business,2020-04-21,Rejected,,2547.5833333333335,835,11,Married,45,North,Male
5775,1432,9006,24,11.64,Business,2022-07-24,Approved,Defaulted,10455.166666666666,734,6,Married,45,East,Female
5776,1290,39393,48,6.83,Personal,2020-07-03,Approved,Paid,5552.25,676,12,Married,36,Central,Female
5777,1296,15956,60,10.52,Education,2022-12-12,Approved,Paid,6532.0,680,9,Married,25,West,Female
5778,1203,35663,12,9.44,Home,2021-09-21,Approved,Paid,10749.166666666666,650,10,Single,8,Central,Male
5779,1061,11078,24,7.38,Home,2020-01-30,Rejected,,5108.666666666667,831,3,Divorced,46,South,Male
5780,1434,34631,48,5.09,Personal,2023-02-05,Approved,Paid,10447.333333333334,643,3,Married,26,East,Female
5781,1451,35140,24,11.07,Home,2021-04-11,Rejected,,3079.1666666666665,746,16,Married,26,West,Female
5782,1318,46691,36,13.91,Business,2024-07-28,Approved,Paid,9760.166666666666,835,3,Divorced,15,North,Male
5783,1314,8961,12,7.94,Education,2020-06-27,Approved,Paid,5344.083333333333,814,10,Divorced,19,West,Male
5784,1161,34277,36,6.71,Home,2021-05-28,Approved,Paid,10443.166666666666,734,11,Married,44,South,Male
5785,1331,46574,48,16.53,Home,2021-02-24,Approved,Paid,10318.833333333334,318,8,Married,44,Central,Male
5786,1016,36417,36,8.58,Car,2024-10-24,Approved,Paid,4153.5,641,6,Divorced,26,South,Male
5787,1338,27484,48,7.91,Car,2022-04-18,Approved,Paid,8613.0,445,11,Married,10,East,Male
5788,1094,23103,48,16.14,Car,2021-09-22,Approved,Paid,4209.833333333333,423,12,Married,41,East,Female
5789,1304,34345,48,15.62,Education,2021-07-02,Approved,Paid,5679.0,501,16,Single,39,South,Female
5790,1138,44454,36,10.83,Business,2024-05-17,Rejected,,12152.666666666666,724,18,Divorced,20,South,Male
5791,1338,6587,12,11.36,Business,2022-03-18,Approved,Paid,8613.0,445,13,Single,10,East,Male
5792,1038,47571,36,7.83,Business,2023-12-31,Approved,Paid,10672.083333333334,565,3,Single,16,North,Male
5793,1127,26031,12,6.02,Education,2020-11-25,Approved,Defaulted,2958.5833333333335,845,15,Divorced,9,South,Female
5794,1275,31212,48,12.45,Education,2021-01-25,Approved,Paid,7808.583333333333,704,14,Single,35,East,Male
5795,1164,15350,24,6.28,Car,2024-10-17,Approved,Paid,3734.1666666666665,316,18,Married,22,Central,Female
5796,1443,23816,36,10.84,Home,2023-07-21,Rejected,,9181.583333333334,367,14,Single,45,East,Male
5797,1319,25288,24,17.23,Personal,2022-09-30,Rejected,,5813.333333333333,461,5,Divorced,36,West,Male
5798,1077,34432,48,17.39,Personal,2024-04-06,Approved,Paid,6121.333333333333,756,14,Married,22,South,Female
5799,1174,49222,48,8.11,Home,2022-01-17,Rejected,,4435.0,798,8,Married,37,South,Female
5800,1387,11837,24,13.11,Car,2023-08-09,Approved,Paid,9657.25,740,15,Married,36,South,Male
5801,1458,39217,48,11.16,Home,2021-06-16,Approved,Paid,4770.416666666667,678,15,Married,34,South,Female
5802,1358,25884,24,16.38,Home,2021-10-07,Approved,Paid,12342.166666666666,553,19,Single,8,West,Female
5803,1321,10454,36,8.53,Personal,2020-10-13,Approved,Paid,8071.166666666667,487,6,Single,7,South,Female
5804,1376,14424,48,5.05,Car,2021-05-04,Approved,Defaulted,11965.083333333334,713,19,Married,23,East,Female
5805,1091,41885,24,7.11,Education,2024-04-12,Approved,Defaulted,7752.166666666667,679,8,Divorced,7,West,Female
5806,1238,46637,60,9.54,Personal,2023-03-11,Approved,Paid,4743.416666666667,840,6,Married,23,Central,Female
5807,1264,48618,12,9.1,Education,2024-07-03,Approved,Paid,2668.0,485,15,Single,38,South,Male
5808,1179,23412,12,15.29,Car,2022-08-06,Approved,Paid,7976.75,649,3,Married,22,West,Male
5809,1494,44613,60,13.85,Home,2023-01-27,Rejected,,11318.0,568,10,Single,27,West,Female
5810,1490,25142,12,8.89,Business,2024-12-06,Approved,Defaulted,3828.0,315,15,Married,8,West,Male
5811,1209,42392,60,10.95,Business,2023-11-05,Approved,Paid,4454.5,572,16,Divorced,5,Central,Female
5812,1073,13848,60,6.24,Car,2021-01-20,Approved,Paid,5571.833333333333,681,17,Married,40,North,Male
5813,1390,18136,12,16.68,Business,2020-07-17,Approved,Paid,6031.416666666667,818,19,Divorced,11,East,Male
5814,1107,5589,36,17.16,Education,2022-01-16,Approved,Defaulted,11943.75,685,11,Divorced,43,North,Female
5815,1345,25908,24,17.74,Business,2020-09-20,Approved,Defaulted,3542.3333333333335,497,16,Married,17,West,Male
5816,1295,11509,36,16.29,Car,2022-01-08,Approved,Paid,4783.5,431,5,Divorced,46,East,Female
5817,1369,45461,12,7.26,Car,2021-09-02,Approved,Defaulted,4304.5,612,5,Divorced,17,West,Male
5818,1444,47222,24,5.6,Education,2023-06-26,Approved,Paid,3349.4166666666665,513,14,Single,40,North,Female
5819,1284,49476,24,12.53,Business,2023-04-04,Approved,Paid,5017.083333333333,613,18,Single,6,North,Male
5820,1353,14968,36,16.86,Business,2024-08-29,Approved,Defaulted,11921.833333333334,699,8,Divorced,19,West,Male
5821,1182,7462,60,7.31,Home,2020-07-04,Approved,Defaulted,7063.833333333333,619,5,Married,37,North,Male
5822,1037,14460,48,5.09,Personal,2021-05-23,Rejected,,7618.166666666667,505,7,Divorced,21,South,Female
5823,1137,38783,48,15.47,Car,2023-07-20,Approved,Paid,2897.0,692,16,Married,19,Central,Male
5824,1338,14275,36,6.0,Home,2022-08-03,Rejected,,8613.0,445,14,Single,10,East,Male
5825,1056,33677,48,10.38,Car,2024-01-01,Approved,Defaulted,7262.833333333333,472,5,Married,7,East,Female
5826,1187,18269,24,13.83,Home,2020-02-12,Rejected,,8854.416666666666,636,9,Divorced,14,East,Female
5827,1341,5406,48,8.08,Personal,2020-11-09,Approved,Paid,2570.1666666666665,602,4,Divorced,19,Central,Male
5828,1258,12384,60,6.09,Home,2024-04-18,Approved,Paid,3387.4166666666665,580,4,Divorced,31,East,Female
5829,1445,27553,24,15.01,Car,2021-02-04,Rejected,,9782.416666666666,675,16,Divorced,43,North,Female
5830,1058,29366,36,13.19,Business,2023-05-07,Approved,Paid,7778.666666666667,427,17,Divorced,38,North,Male
5831,1363,49036,48,17.85,Car,2024-02-09,Approved,Paid,9249.333333333334,348,15,Married,6,South,Male
5832,1123,22369,60,9.48,Education,2024-04-15,Approved,Defaulted,6801.833333333333,694,4,Divorced,6,South,Female
5833,1188,16795,48,5.8,Education,2021-12-10,Approved,Paid,10888.25,522,6,Single,40,Central,Male
5834,1230,9485,24,14.55,Education,2024-07-29,Rejected,,9547.583333333334,537,16,Divorced,37,West,Male
5835,1168,46669,24,11.78,Education,2024-12-20,Approved,Paid,4829.583333333333,665,4,Married,44,Central,Male
5836,1420,7618,12,7.77,Personal,2020-06-03,Approved,Paid,3761.0,476,6,Divorced,29,Central,Female
5837,1114,35143,48,15.16,Business,2022-06-19,Approved,Paid,3550.9166666666665,512,5,Divorced,31,West,Female
5838,1252,34425,12,7.65,Business,2023-09-11,Approved,Paid,6755.916666666667,318,16,Married,29,West,Male
5839,1107,27673,48,8.39,Car,2020-07-10,Approved,Paid,11943.75,685,16,Divorced,43,North,Female
5840,1037,14603,12,6.2,Home,2020-09-30,Approved,Defaulted,7618.166666666667,505,10,Married,21,South,Female
5841,1335,44696,24,10.19,Car,2022-03-18,Approved,Paid,6586.666666666667,412,9,Divorced,8,North,Female
5842,1092,10368,36,10.45,Car,2024-12-20,Approved,Paid,12222.333333333334,520,4,Single,12,South,Female
5843,1018,9621,48,11.69,Car,2020-08-15,Rejected,,2225.6666666666665,400,14,Divorced,27,East,Female
5844,1354,19719,12,14.22,Car,2022-01-31,Approved,Paid,7671.25,804,4,Married,36,South,Female
5845,1063,34227,36,16.78,Business,2022-01-08,Approved,Defaulted,6685.0,689,12,Single,9,South,Male
5846,1150,48894,36,6.79,Home,2023-06-13,Approved,Paid,9979.5,766,10,Married,26,North,Female
5847,1139,12566,24,5.71,Car,2024-06-04,Approved,Paid,12113.0,428,4,Divorced,40,Central,Male
5848,1186,17306,12,5.24,Business,2024-08-25,Approved,Defaulted,10927.25,519,18,Single,31,North,Male
5849,1185,29042,48,6.87,Car,2023-06-05,Rejected,,6808.25,667,13,Married,39,West,Male
5850,1205,20086,36,13.55,Education,2021-09-13,Approved,Paid,10583.75,587,13,Single,30,South,Female
5851,1260,22387,12,14.46,Car,2023-06-19,Rejected,,8205.25,528,14,Single,23,Central,Male
5852,1214,32042,48,15.22,Car,2022-03-04,Approved,Paid,5049.666666666667,713,18,Married,36,North,Male
5853,1256,28888,60,8.17,Personal,2023-12-09,Approved,Paid,10779.166666666666,407,1,Single,41,North,Male
5854,1135,31514,36,8.98,Education,2024-01-06,Approved,Defaulted,7824.916666666667,316,16,Married,45,West,Male
5855,1061,23323,36,11.28,Home,2023-05-17,Approved,Paid,5108.666666666667,831,15,Single,46,South,Male
5856,1363,23019,48,5.82,Car,2020-06-17,Approved,Paid,9249.333333333334,348,5,Single,6,South,Male
5857,1310,14890,60,12.94,Home,2022-03-07,Rejected,,11249.0,418,6,Single,19,East,Female
5858,1088,45863,48,17.79,Education,2020-12-07,Approved,Paid,5459.166666666667,559,6,Divorced,22,Central,Male
5859,1324,15283,36,9.69,Car,2020-10-14,Rejected,,3098.3333333333335,510,3,Divorced,29,West,Female
5860,1476,23279,36,14.79,Personal,2020-10-02,Approved,Paid,6412.916666666667,567,16,Married,17,Central,Female
5861,1207,27908,48,11.5,Business,2022-10-09,Approved,Paid,4065.1666666666665,822,12,Single,42,North,Female
5862,1129,42952,24,6.66,Personal,2021-12-31,Approved,Paid,5164.666666666667,735,4,Married,21,West,Female
5863,1311,40170,36,12.57,Personal,2022-06-25,Approved,Paid,11162.0,815,1,Divorced,24,Central,Female
5864,1003,42663,48,8.9,Business,2023-05-07,Rejected,,11626.333333333334,413,4,Divorced,39,West,Male
5865,1462,49172,36,5.45,Business,2020-12-21,Approved,Paid,11616.416666666666,803,1,Divorced,33,South,Male
5866,1422,14343,36,13.25,Business,2021-11-12,Approved,Paid,3599.9166666666665,793,8,Divorced,26,North,Female
5867,1242,15637,36,16.17,Car,2021-06-25,Approved,Paid,2770.3333333333335,582,5,Married,18,South,Male
5868,1121,39724,12,9.48,Home,2022-01-01,Approved,Paid,9256.0,764,2,Single,31,North,Female
5869,1385,44791,36,10.07,Home,2024-07-16,Approved,Paid,9241.333333333334,527,12,Married,32,North,Male
5870,1102,34134,48,16.58,Business,2020-03-16,Approved,Paid,11983.75,391,17,Single,12,East,Female
5871,1038,8907,24,15.58,Personal,2023-02-04,Approved,Defaulted,10672.083333333334,565,7,Divorced,16,North,Male
5872,1341,38575,24,14.29,Education,2020-04-08,Approved,Paid,2570.1666666666665,602,11,Single,19,Central,Male
5873,1496,9827,60,8.23,Business,2021-12-07,Approved,Paid,6069.333333333333,559,4,Divorced,36,North,Male
5874,1413,35607,24,16.83,Personal,2022-04-10,Approved,Paid,6738.333333333333,789,5,Married,5,Central,Female
5875,1133,18699,24,7.01,Personal,2020-05-25,Approved,Defaulted,3155.5,404,6,Single,13,South,Male
5876,1497,42292,60,13.15,Car,2020-02-03,Approved,Paid,4429.25,401,11,Married,25,Central,Male
5877,1202,30883,48,5.37,Car,2021-12-31,Approved,Paid,6509.75,459,1,Divorced,20,North,Female
5878,1348,10313,36,13.37,Home,2020-01-13,Approved,Defaulted,8811.833333333334,698,10,Married,26,East,Female
5879,1021,18598,48,8.6,Home,2021-02-10,Approved,Paid,8418.416666666666,311,11,Divorced,23,North,Female
5880,1242,33807,12,10.85,Education,2023-07-03,Approved,Paid,2770.3333333333335,582,17,Divorced,18,South,Male
5881,1455,9887,48,9.49,Education,2020-11-04,Approved,Paid,2312.0833333333335,396,8,Divorced,30,West,Male
5882,1451,8854,36,7.25,Education,2023-07-26,Approved,Defaulted,3079.1666666666665,746,13,Married,26,West,Female
5883,1109,19536,48,13.09,Education,2020-08-03,Approved,Paid,3942.75,545,18,Married,35,South,Female
5884,1303,8558,36,16.47,Personal,2022-01-30,Rejected,,9660.833333333334,704,16,Single,35,West,Male
5885,1084,14772,36,17.47,Personal,2024-05-03,Approved,Paid,3339.3333333333335,793,2,Single,17,South,Female
5886,1083,41343,36,7.5,Home,2023-07-03,Approved,Paid,7276.666666666667,489,5,Married,30,East,Male
5887,1291,40186,36,14.33,Car,2023-07-02,Approved,Paid,10926.833333333334,319,18,Married,39,North,Male
5888,1452,41966,48,13.64,Car,2020-06-02,Approved,Paid,8436.666666666666,365,3,Married,40,South,Female
5889,1069,38769,36,9.46,Business,2022-07-09,Approved,Defaulted,3932.5,586,17,Married,27,West,Female
5890,1129,44887,36,5.25,Personal,2021-12-04,Approved,Paid,5164.666666666667,735,16,Divorced,21,West,Female
5891,1196,24229,36,13.97,Education,2021-06-17,Approved,Paid,10488.25,418,6,Divorced,34,West,Female
5892,1140,14673,36,17.29,Education,2022-08-29,Approved,Defaulted,9263.0,429,19,Divorced,17,North,Male
5893,1444,32877,48,13.22,Business,2022-03-05,Approved,Paid,3349.4166666666665,513,7,Married,40,North,Female
5894,1283,36601,48,10.66,Car,2021-02-03,Approved,Defaulted,3953.3333333333335,533,18,Divorced,43,Central,Female
5895,1312,43084,36,11.83,Education,2022-10-03,Approved,Paid,4786.75,520,14,Divorced,26,South,Male
5896,1234,21244,60,7.6,Car,2023-01-24,Approved,Paid,4186.25,534,6,Single,27,South,Female
5897,1023,32356,48,14.76,Business,2024-08-20,Approved,Defaulted,5815.75,341,8,Single,21,North,Female
5898,1153,21806,36,14.7,Car,2024-05-05,Approved,Paid,6443.916666666667,386,15,Divorced,35,North,Male
5899,1277,28099,36,6.89,Car,2021-11-10,Rejected,,4326.416666666667,530,15,Divorced,27,South,Male
5900,1061,49641,60,16.41,Car,2020-01-28,Approved,Paid,5108.666666666667,831,15,Divorced,46,South,Male
5901,1319,42034,36,8.5,Education,2023-01-24,Approved,Paid,5813.333333333333,461,16,Married,36,West,Male
5902,1378,45317,48,17.77,Home,2021-12-18,Approved,Defaulted,6347.333333333333,519,1,Single,31,Central,Male
5903,1052,24094,36,9.98,Personal,2024-12-25,Rejected,,8671.916666666666,781,11,Single,42,West,Female
5904,1344,15589,36,7.31,Car,2021-04-20,Approved,Paid,5914.0,700,5,Single,32,Central,Female
5905,1153,6657,24,9.57,Car,2021-11-28,Approved,Paid,6443.916666666667,386,5,Divorced,35,North,Male
5906,1237,37764,36,10.72,Car,2022-03-24,Approved,Paid,8825.75,765,6,Married,28,South,Female
5907,1311,44531,60,5.9,Home,2023-05-10,Approved,Paid,11162.0,815,2,Single,24,Central,Female
5908,1302,8164,36,12.52,Business,2024-12-07,Rejected,,11545.833333333334,768,6,Single,24,East,Male
5909,1032,32542,36,12.77,Education,2022-12-11,Approved,Paid,7591.083333333333,372,14,Married,5,North,Male
5910,1055,23437,60,14.61,Home,2023-09-26,Approved,Defaulted,6341.5,378,11,Divorced,17,Central,Male
5911,1352,46247,36,5.38,Car,2021-12-13,Rejected,,7659.5,436,4,Divorced,25,South,Male
5912,1389,43505,36,12.04,Home,2023-01-15,Approved,Paid,10086.25,495,9,Single,14,South,Male
5913,1036,24601,48,5.69,Home,2022-11-29,Approved,Defaulted,10234.0,765,3,Single,11,North,Male
5914,1110,33430,48,14.11,Home,2022-05-29,Approved,Paid,4328.583333333333,770,16,Married,33,Central,Male
5915,1490,11009,24,5.72,Business,2022-01-31,Approved,Paid,3828.0,315,11,Single,8,West,Male
5916,1177,9552,36,16.85,Personal,2024-04-15,Approved,Paid,8257.083333333334,741,4,Married,35,North,Male
5917,1362,14417,36,14.13,Education,2021-11-17,Approved,Defaulted,5278.5,648,1,Single,15,West,Male
5918,1314,46989,24,11.6,Business,2024-01-08,Approved,Paid,5344.083333333333,814,16,Single,19,West,Male
5919,1295,7671,36,10.74,Business,2023-01-07,Approved,Paid,4783.5,431,19,Single,46,East,Female
5920,1336,11519,36,6.7,Personal,2024-11-12,Rejected,,8363.083333333334,482,16,Divorced,26,West,Female
5921,1097,41730,24,8.78,Business,2021-10-25,Approved,Paid,9787.166666666666,362,11,Married,5,East,Female
5922,1369,17734,36,16.3,Home,2022-11-10,Rejected,,4304.5,612,8,Married,17,West,Male
5923,1213,8722,12,16.76,Home,2022-04-08,Approved,Paid,4850.333333333333,423,1,Divorced,29,North,Male
5924,1317,9906,36,5.01,Car,2020-11-17,Approved,Paid,11282.916666666666,799,9,Divorced,29,South,Male
5925,1137,35096,48,12.72,Business,2023-11-05,Rejected,,2897.0,692,12,Divorced,19,Central,Male
5926,1006,45031,48,14.35,Car,2023-04-15,Approved,Paid,8782.333333333334,748,8,Married,41,North,Female
5927,1499,18699,24,13.04,Education,2024-07-11,Approved,Paid,3025.6666666666665,546,17,Single,12,West,Male
5928,1109,26438,12,6.06,Home,2022-05-23,Approved,Paid,3942.75,545,10,Divorced,35,South,Female
5929,1035,48856,24,7.83,Education,2020-11-28,Approved,Paid,3241.0833333333335,429,7,Divorced,21,West,Female
5930,1039,38576,36,8.25,Personal,2024-01-03,Approved,Paid,7084.25,836,19,Divorced,33,North,Male
5931,1150,46938,24,15.81,Home,2020-08-22,Rejected,,9979.5,766,6,Single,26,North,Female
5932,1425,37247,36,11.02,Education,2023-03-02,Approved,Paid,2751.3333333333335,813,19,Single,16,Central,Female
5933,1118,48461,24,11.33,Personal,2021-05-02,Approved,Defaulted,8870.166666666666,637,18,Divorced,5,South,Female
5934,1261,32938,48,17.15,Education,2022-10-12,Approved,Paid,5867.416666666667,410,15,Single,10,North,Male
5935,1426,45469,24,13.28,Personal,2020-10-21,Approved,Paid,5398.25,321,2,Divorced,22,South,Male
5936,1087,22600,24,16.68,Personal,2022-12-18,Approved,Defaulted,8751.5,699,14,Single,15,Central,Female
5937,1465,25435,48,10.93,Home,2022-01-12,Approved,Paid,4593.0,807,10,Married,31,West,Female
5938,1076,23581,24,6.94,Car,2021-01-11,Approved,Paid,3708.5833333333335,762,16,Married,43,East,Female
5939,1471,19191,12,17.09,Personal,2022-12-31,Approved,Paid,4528.0,537,7,Single,41,West,Male
5940,1464,24190,36,10.96,Personal,2021-03-21,Rejected,,12464.75,307,8,Married,32,South,Male
5941,1451,32386,36,7.36,Home,2024-07-31,Approved,Paid,3079.1666666666665,746,10,Married,26,West,Female
5942,1414,36721,48,8.93,Car,2024-07-31,Approved,Paid,7292.25,626,15,Married,25,East,Male
5943,1313,18704,24,5.66,Business,2023-03-09,Approved,Defaulted,10997.166666666666,825,8,Divorced,22,South,Female
5944,1383,7123,36,11.09,Business,2021-07-30,Approved,Paid,9057.666666666666,481,13,Single,31,South,Female
5945,1214,30174,24,16.09,Car,2022-07-16,Approved,Paid,5049.666666666667,713,12,Single,36,North,Male
5946,1457,49301,12,17.14,Education,2020-09-20,Rejected,,2405.5,735,8,Single,24,Central,Female
5947,1285,19586,48,17.12,Home,2021-04-10,Approved,Paid,12179.666666666666,311,15,Married,9,East,Female
5948,1239,36976,48,6.63,Car,2024-05-20,Rejected,,10821.583333333334,512,12,Divorced,39,North,Male
5949,1165,30416,24,9.97,Business,2024-05-15,Approved,Paid,11945.25,447,11,Single,25,North,Female
5950,1087,6814,36,5.37,Personal,2020-02-16,Rejected,,8751.5,699,19,Married,15,Central,Female
5951,1141,18001,24,16.12,Business,2023-08-31,Approved,Defaulted,5643.916666666667,328,14,Divorced,41,East,Female
5952,1160,21508,48,9.66,Personal,2024-09-08,Rejected,,2800.4166666666665,684,18,Divorced,35,West,Female
5953,1046,24630,12,13.2,Home,2022-10-29,Approved,Paid,10936.083333333334,537,13,Single,12,South,Female
5954,1372,18380,12,14.29,Personal,2022-03-22,Approved,Paid,4526.666666666667,487,4,Single,17,North,Female
5955,1495,40699,36,10.59,Car,2020-06-20,Rejected,,4383.833333333333,461,17,Married,37,South,Male
5956,1112,17317,36,8.98,Personal,2021-11-02,Approved,Paid,2106.3333333333335,364,19,Single,40,Central,Male
5957,1407,40739,36,17.51,Education,2020-10-29,Approved,Paid,11769.666666666666,670,9,Married,31,East,Female
5958,1045,39785,12,17.54,Car,2020-02-09,Approved,Paid,8626.5,635,7,Divorced,21,South,Female
5959,1401,36980,24,8.76,Home,2023-09-21,Rejected,,6611.333333333333,464,1,Divorced,29,West,Female
5960,1247,28799,36,11.24,Car,2022-07-19,Approved,Paid,12211.166666666666,760,7,Divorced,34,South,Male
5961,1104,40183,24,17.65,Education,2022-01-28,Approved,Paid,2570.4166666666665,754,7,Divorced,9,Central,Female
5962,1085,34166,48,5.06,Home,2020-01-10,Approved,Paid,10603.25,562,7,Single,14,East,Male
5963,1450,24480,12,10.36,Business,2024-08-18,Approved,Paid,5732.583333333333,325,8,Single,16,North,Female
5964,1485,6609,36,6.31,Education,2020-04-29,Rejected,,6260.333333333333,819,16,Married,27,Central,Male
5965,1134,5717,36,11.62,Home,2024-01-01,Approved,Paid,7635.333333333333,491,3,Married,13,Central,Male
5966,1108,24945,24,5.32,Personal,2023-11-23,Approved,Paid,3694.75,704,13,Married,29,Central,Female
5967,1018,30592,36,10.29,Car,2020-06-19,Rejected,,2225.6666666666665,400,10,Married,27,East,Female
5968,1094,33141,48,7.87,Home,2022-06-18,Approved,Paid,4209.833333333333,423,18,Married,41,East,Female
5969,1150,35009,24,11.93,Car,2024-05-15,Approved,Defaulted,9979.5,766,7,Divorced,26,North,Female
5970,1246,11782,60,17.95,Personal,2021-04-06,Approved,Paid,11387.083333333334,343,5,Divorced,25,South,Female
5971,1289,31536,36,15.41,Home,2024-01-22,Approved,Defaulted,7984.333333333333,736,7,Divorced,7,North,Male
5972,1414,38816,24,15.99,Business,2022-02-18,Approved,Paid,7292.25,626,17,Married,25,East,Male
5973,1209,30933,36,13.26,Education,2024-01-29,Approved,Paid,4454.5,572,4,Divorced,5,Central,Female
5974,1126,16618,24,5.54,Home,2021-07-10,Approved,Paid,12268.75,809,16,Divorced,15,West,Female
5975,1235,13307,48,7.69,Personal,2020-02-08,Approved,Paid,2096.5833333333335,644,19,Divorced,29,South,Female
5976,1416,31671,48,17.03,Home,2022-12-22,Approved,Defaulted,2258.3333333333335,653,10,Divorced,10,East,Male
5977,1426,45673,48,9.76,Car,2020-07-13,Approved,Paid,5398.25,321,3,Single,22,South,Male
5978,1499,47761,60,6.35,Home,2023-09-08,Approved,Paid,3025.6666666666665,546,3,Married,12,West,Male
5979,1462,15338,48,14.13,Business,2022-07-04,Approved,Paid,11616.416666666666,803,17,Married,33,South,Male
5980,1122,43346,36,8.89,Home,2022-11-17,Approved,Defaulted,12299.083333333334,796,10,Single,41,West,Male
5981,1138,11548,24,8.5,Education,2021-10-25,Approved,Paid,12152.666666666666,724,17,Divorced,20,South,Male
5982,1495,45149,36,17.97,Home,2021-12-05,Approved,Paid,4383.833333333333,461,17,Divorced,37,South,Male
5983,1115,26164,12,16.16,Car,2021-05-16,Approved,Paid,10803.416666666666,541,4,Divorced,37,West,Male
5984,1420,32526,48,10.3,Home,2024-07-15,Approved,Paid,3761.0,476,6,Married,29,Central,Female
5985,1162,36222,36,17.74,Business,2022-06-15,Approved,Paid,2198.4166666666665,707,12,Married,9,East,Male
5986,1201,25176,12,13.45,Personal,2022-06-03,Approved,Paid,7938.583333333333,673,17,Married,21,South,Male
5987,1234,7941,12,14.65,Home,2022-07-27,Approved,Paid,4186.25,534,17,Married,27,South,Female
5988,1028,10695,24,5.41,Home,2020-08-28,Rejected,,9674.0,433,10,Married,39,West,Female
5989,1011,44169,36,6.58,Education,2023-06-01,Rejected,,11951.5,610,7,Single,33,South,Male
5990,1206,30553,36,13.23,Business,2020-01-08,Approved,Paid,10507.0,525,16,Married,39,Central,Male
5991,1167,43965,36,16.69,Personal,2022-07-01,Approved,Paid,5572.416666666667,531,13,Divorced,14,West,Female
5992,1247,43218,36,13.11,Car,2024-08-25,Approved,Paid,12211.166666666666,760,3,Married,34,South,Male
5993,1047,30359,36,6.74,Home,2022-02-01,Approved,Paid,10720.916666666666,680,2,Single,27,South,Female
5994,1246,29816,24,6.5,Personal,2024-10-19,Approved,Paid,11387.083333333334,343,16,Divorced,25,South,Female
5995,1127,13378,12,15.97,Car,2020-01-26,Approved,Paid,2958.5833333333335,845,6,Single,9,South,Female
5996,1147,6881,36,6.81,Business,2022-09-28,Approved,Paid,3032.5,499,6,Divorced,37,Central,Male
5997,1118,44567,36,11.76,Business,2021-05-30,Approved,Defaulted,8870.166666666666,637,13,Married,5,South,Female
5998,1399,18675,12,5.48,Personal,2021-08-03,Approved,Paid,7271.75,441,7,Single,31,South,Female
5999,1382,9586,24,6.05,Car,2022-12-17,Approved,Defaulted,11057.666666666666,699,5,Divorced,10,North,Female
6000,1412,30006,12,13.74,Business,2021-07-10,Approved,Paid,10414.75,477,7,Married,38,North,Female
